url,subject,description,owner_id,owner_name,reviewer_id,reviewer_name,combined_text,processed_text,cluster
https://review.opendev.org/326767,Add Neutron security group plugin,"Add Neutron security group plugin The support for Neutron security groups did not make it into Mitaka. This patch will add a new plugin to monitor Neutron notifications related to security group changes (group add, group delete, group rule add). Change-Id: I9d2b80e27eaf817cf561d28e067985fee7fe568d Implements: blueprint-neutron-security-group-plugin",14680,Rick Aulino,"[3, 7665, 10063, 14680, 15888, 16150]","['Jenkins', 'Travis Tripp', 'Steve McLellan', 'Rick Aulino', 'Zhenyu Zheng', 'Lei Zhang']","Add Neutron security group plugin Add Neutron security group plugin The support for Neutron security groups did not make it into Mitaka. This patch will add a new plugin to monitor Neutron notifications related to security group changes (group add, group delete, group rule add). Change-Id: I9d2b80e27eaf817cf561d28e067985fee7fe568d Implements: blueprint-neutron-security-group-plugin",add neutron security group plugin add neutron security group plugin support neutron security group mitaka patch add new plugin monitor neutron notification relate security group change group add group delete group rule add change id implement blueprint neutron security group plugin,1
https://review.opendev.org/318995,Use OVN address set to implement remote security groups,WIP: Use OVN address set to implement remote security group in neutron. Change-Id: I56e9eb1ded1836b9a9f7262f22daa51103bc8518,11762,Han Zhou,"[3, 105, 1561, 4395, 8410, 11682, 11762, 21556]","['Jenkins', 'Kyle Mestery', 'Russell Bryant', 'Aaron Rosen', 'Richard Theis', 'Ryan Moats', 'Han Zhou', 'ZhouHuijing']",Use OVN address set to implement remote security groups WIP: Use OVN address set to implement remote security group in neutron. Change-Id: I56e9eb1ded1836b9a9f7262f22daa51103bc8518,use ovn address set implement remote security group wip use ovn address set implement remote security group neutron change id,1
https://review.opendev.org/337722,Add glossary links for secure boot and TPM for Security Guide,Add glossary links for secure boot and TPM for Security Guide Added secure boot and trusted platform module (TPM) glossary links. Terms were added to openstack-manuals common glossary in change 336113. Fixed rst markup for a note. Change-Id: I35e454ba590f346580ef39bf2340739fc4777513 Closes-Bug: #1485736,6587,Patrick Amor,"[3, 6547, 9382]","['Jenkins', 'Andreas Jaeger', 'Shilla Saebi']",Add glossary links for secure boot and TPM for Security Guide Add glossary links for secure boot and TPM for Security Guide Added secure boot and trusted platform module (TPM) glossary links. Terms were added to openstack-manuals common glossary in change 336113. Fixed rst markup for a note. Change-Id: I35e454ba590f346580ef39bf2340739fc4777513 Closes-Bug: #1485736,add glossary link secure boot tpm security guide add glossary link secure boot tpm security guide add secure boot trust platform module tpm glossary link term add openstack manual common glossary change fix rst markup note change id close bug,0
https://review.opendev.org/336908,Fix Mapr security repo,Fix Mapr security repo lucid-security moved to old-releases.ubuntu.com Change-Id: Ibf2802ca0f62c0eabc0acfc3e90c6d079d20e884,13919,Evgeny Sikachev,"[3, 7213, 12038]","['Jenkins', 'Sahara Hadoop Cluster CI', 'Vitaly Gridnev']",Fix Mapr security repo Fix Mapr security repo lucid-security moved to old-releases.ubuntu.com Change-Id: Ibf2802ca0f62c0eabc0acfc3e90c6d079d20e884,fix mapr security repo fix mapr security repo lucid security move change id,0
https://review.opendev.org/748298,Fix openscap security violations in sshd_config,Fix openscap security violations in sshd_config Updated ssh settings in /etc/ssh/sshd_config file to fix some high and medium openscap security violations. Story: 2008037 Task: 40694 Change-Id: Id57fbb13fd2b758f2e8608b56af9447035bac903 Signed-off-by: Carmen Rata <carmen.rata@windriver.com>,31646,Carmen Rata,"[22348, 26026, 28431, 28459, 28558, 28607, 28642, 28676, 31646]","['Zuul', 'Greg Waines', 'Don Penney', 'Bob Church', 'Ghada Khalil', 'Saul Wold', 'Brent Rowsell', 'Andy Ning', 'Carmen Rata']",Fix openscap security violations in sshd_config Fix openscap security violations in sshd_config Updated ssh settings in /etc/ssh/sshd_config file to fix some high and medium openscap security violations. Story: 2008037 Task: 40694 Change-Id: Id57fbb13fd2b758f2e8608b56af9447035bac903 Signed-off-by: Carmen Rata <carmen.rata@windriver.com>,fix openscap security violation fix openscap security violation update ssh setting ssh file fix high medium openscap security violation story task change id sign carman rata,0
https://review.opendev.org/336113,Add secure boot and TPM to glossary for Security Guide,Add secure boot and TPM to glossary for Security Guide Added secure boot and trusted platform module (TPM) to glossary for Security Guide book Partial Bug: #1485736 Change-Id: Ie35cec0b44838f5e19e703a49af5fa94027a9779,6587,Patrick Amor,"[3, 6587, 6772, 10607]","['Jenkins', 'Patrick Amor', 'Stephen Gordon', 'Alexandra Settle']",Add secure boot and TPM to glossary for Security Guide Add secure boot and TPM to glossary for Security Guide Added secure boot and trusted platform module (TPM) to glossary for Security Guide book Partial Bug: #1485736 Change-Id: Ie35cec0b44838f5e19e703a49af5fa94027a9779,add secure boot tpm glossary security guide add secure boot tpm glossary security guide add secure boot trust platform module tpm glossary security guide book partial bug change id,0
https://review.opendev.org/331236,Log the network when neutron won't apply security groups,"Log the network when neutron won't apply security groups Since we can be processing multiple networks for a given server create or interface attach request, when validation fails for applying security groups it would be helpful to log the network that failed the validation so we can debug. Change-Id: If2a0ed3c77ed89c7bb75cae4dd0ba7260c97cf70 Related-Bug: #1593522",6873,Matt Riedemann,"[3, 782, 4690, 9578, 10385, 15286, 19590]","['Jenkins', 'John Garbutt', 'melanie witt', 'DB Datasets CI', 'Citrix XenServer CI', 'XenProject CI', 'Sarafraj Singh']","Log the network when neutron won't apply security groups Log the network when neutron won't apply security groups Since we can be processing multiple networks for a given server create or interface attach request, when validation fails for applying security groups it would be helpful to log the network that failed the validation so we can debug. Change-Id: If2a0ed3c77ed89c7bb75cae4dd0ba7260c97cf70 Related-Bug: #1593522",log network neutron will apply security group log network neutron will apply security group process multiple network give server create interface attach request validation fail apply security group helpful log network fail validation debug change id relate bug,1
https://review.opendev.org/328158,Removes deleted port from Hyper-V Security Groups Driver cache,"Removes deleted port from Hyper-V Security Groups Driver cache When a port is deleted, it is no longer necessary to keep it in the Hyper-V Security Groups Driver cache. Change-Id: Icd6e4267eab23bef117e6d4ff2e83246d6f2080f Closes-Bug: #1536732 (cherry picked from commit 88dbf676b6a08e7bbb0287dd46a439a4ff843867)",8213,Claudiu Belu,"[3, 8213]","['Jenkins', 'Claudiu Belu']","Removes deleted port from Hyper-V Security Groups Driver cache Removes deleted port from Hyper-V Security Groups Driver cache When a port is deleted, it is no longer necessary to keep it in the Hyper-V Security Groups Driver cache. Change-Id: Icd6e4267eab23bef117e6d4ff2e83246d6f2080f Closes-Bug: #1536732 (cherry picked from commit 88dbf676b6a08e7bbb0287dd46a439a4ff843867)",remove delete port hyper v security group driver cache remove delete port hyper v security group driver cache port delete long necessary hyper v security group driver cache change id close bug cherry pick commit,3
https://review.opendev.org/334832,Fixed inability to deploy if security groups are disabled,"Fixed inability to deploy if security groups are disabled Existing implementation of Neutron-based networking assumed that the neutron's security groups are used to manage VM accessibility. However there may exist environments with disabled security-group extension in Neutron and thus relying on something else to restrict the traffic. Murano could not operate in such environments since it always was attempting to create resources of type OS::Neutron::SecurityGroup and attach VMs' ports to this resource. This is addressed by introducing a new subclass of SecurityGroupManager - DummySecurityGroupManager, which actually does nothing but silently ignores the calls to create security rules. This new security manager is instantiated instead of NeutronSecurityGroupManager for Neutron-based networks in cases if the 'security-group' extension is not present in Neutron's configuration. If it is instantiated a warning message is reported to the end-user to notify them that security requirements of the application were ignored. Change-Id: Ia3bc6c17f9ca0a4b8bf8c272481760a8c81b27b7 Closes-bug: #1593253",6571,Krzysztof Szukie?oj?,"[3, 7225, 7821, 15168]","['Jenkins', 'Serg Melikyan', 'Murano CI', 'Kirill Zaitsev']","Fixed inability to deploy if security groups are disabled Fixed inability to deploy if security groups are disabled Existing implementation of Neutron-based networking assumed that the neutron's security groups are used to manage VM accessibility. However there may exist environments with disabled security-group extension in Neutron and thus relying on something else to restrict the traffic. Murano could not operate in such environments since it always was attempting to create resources of type OS::Neutron::SecurityGroup and attach VMs' ports to this resource. This is addressed by introducing a new subclass of SecurityGroupManager - DummySecurityGroupManager, which actually does nothing but silently ignores the calls to create security rules. This new security manager is instantiated instead of NeutronSecurityGroupManager for Neutron-based networks in cases if the 'security-group' extension is not present in Neutron's configuration. If it is instantiated a warning message is reported to the end-user to notify them that security requirements of the application were ignored. Change-Id: Ia3bc6c17f9ca0a4b8bf8c272481760a8c81b27b7 Closes-bug: #1593253",fix inability deploy security group disabled fix inability deploy security group disabled exist implementation neutron base networking assume neutron security group manage vm accessibility exist environment disabled security group extension neutron rely restrict traffic murano operate environment attempt create resource type attach vm port resource address introduce new subclass securitygroupmanager dummysecuritygroupmanager actually silently ignore call create security rule new security manager instantiate instead neutronsecuritygroupmanager neutron base network case security group extension present neutron configuration instantiate warning message report end user notify security requirement application ignore change id close bug,1
https://review.opendev.org/329441,Clean Security Services modal forms,Clean Security Services modal forms Refactoring Create Security Service and Edit Security Service modals. Change-Id: I6eb7df04685596f8d52364c98ff94b1fc1e55d24 Partially-Implements: blueprint form-templates,6914,Tatiana Ovchinnikova,"[3, 2417, 6491, 6914, 7102, 8851, 11047, 11865, 14232, 14567]","['Jenkins', 'Ben Swartzlander', 'xing-yang', 'Tatiana Ovchinnikova', 'Thomas Bechtold', 'Valeriy Ponomaryov', 'Mark Sturdevant', 'Clinton Knight', 'Igor Malinovskiy', 'Rodrigo Barbieri']",Clean Security Services modal forms Clean Security Services modal forms Refactoring Create Security Service and Edit Security Service modals. Change-Id: I6eb7df04685596f8d52364c98ff94b1fc1e55d24 Partially-Implements: blueprint form-templates,clean security service modal form clean security service modal form refactoring create security service edit security service modal change id partially implement blueprint form template,0
https://review.opendev.org/332992,Docs: Add developer guide for security role,Docs: Add developer guide for security role This patch adds detailed instructions for developers who are working on the security role. The patch also adds CentOS/RHEL 7 support to the run_tests.sh script. This is a backport of I0ab79f1e4abdb3deeca9b48da3b9e4f42be37980. A clean backport wasn't possible due to multi-os work done in Newton. Change-Id: Id5748681677ece9d683912b44a0b5f727397791c,538,Major Hayden,"[3, 7353, 12402, 15993, 18784, 19814]","['Jenkins', 'Kevin Carter', 'Robb Romans', 'Amy Marrich', 'Michael Carden', 'Travis Truman (automagically)']",Docs: Add developer guide for security role Docs: Add developer guide for security role This patch adds detailed instructions for developers who are working on the security role. The patch also adds CentOS/RHEL 7 support to the run_tests.sh script. This is a backport of I0ab79f1e4abdb3deeca9b48da3b9e4f42be37980. A clean backport wasn't possible due to multi-os work done in Newton. Change-Id: Id5748681677ece9d683912b44a0b5f727397791c,doc add developer guide security role doc add developer guide security role patch add detailed instruction developer work security role patch add centos rhel support script backport clean backport possible multi os work newton change id,0
https://review.opendev.org/251271,XenAPI: Support neutron security group,"XenAPI: Support neutron security group This implementation is to give support on neutron security group with XenServer as compute driver. When using neutron+openvswitch, the ovs agent on compute node cannot run correctly due to lack of qbr linux bridge on compute node. This change will add qbr linux bridge when xenserver as hypervisor Implements: blueprint xenserver-give-support-on-neutron-security-group Change-Id: Id9b39aa86558a9f7099caedabd2d517bf8ad3d68 Depends-On: I377f8ad51e1d2725c3e0153e64322055fcce7b54",17922,Huan Xie,"[3, 782, 1653, 1779, 5170, 6735, 8871, 9008, 9578, 9732, 10118, 10385, 14384, 15286, 15751, 16376, 16897, 16898, 17920, 17922]","['Jenkins', 'John Garbutt', 'garyk', 'Daniel Berrange', 'Microsoft Hyper-V CI', 'Bob Ball', 'Elastic Recheck', 'VMware NSX CI', 'DB Datasets CI', 'Mellanox CI', 'IBM PowerKVM CI', 'Citrix XenServer CI', 'Quobyte CI', 'XenProject CI', 'Intel PCI CI', 'Intel NFV CI', 'Virtuozzo Storage CI', 'Virtuozzo CI', 'Jianghua Wang', 'Huan Xie']","XenAPI: Support neutron security group XenAPI: Support neutron security group This implementation is to give support on neutron security group with XenServer as compute driver. When using neutron+openvswitch, the ovs agent on compute node cannot run correctly due to lack of qbr linux bridge on compute node. This change will add qbr linux bridge when xenserver as hypervisor Implements: blueprint xenserver-give-support-on-neutron-security-group Change-Id: Id9b39aa86558a9f7099caedabd2d517bf8ad3d68 Depends-On: I377f8ad51e1d2725c3e0153e64322055fcce7b54",xenapi support neutron security group xenapi support neutron security group implementation support neutron security group xenserver compute driver ovs agent compute node run correctly lack qbr linux bridge compute node change add qbr linux bridge xenserver hypervisor implement blueprint xenserver support neutron security group change id depend,1
https://review.opendev.org/328155,Reraise exception raised by security groups driver,Reraise exception raised by security groups driver Re-raises the caught exception instead of safely ignoring it. This will result in the port being rebound. Partial-Bug: #1522449 Change-Id: I5fce58c05a5a638acca2ebaf4e8e8f7a46f49835 (cherry picked from commit d1d391cb1ac74b02e2acbfa93f3bb58f0bc12f13),8213,Claudiu Belu,"[3, 6854, 8213]","['Jenkins', 'YAMAMOTO Takashi', 'Claudiu Belu']",Reraise exception raised by security groups driver Reraise exception raised by security groups driver Re-raises the caught exception instead of safely ignoring it. This will result in the port being rebound. Partial-Bug: #1522449 Change-Id: I5fce58c05a5a638acca2ebaf4e8e8f7a46f49835 (cherry picked from commit d1d391cb1ac74b02e2acbfa93f3bb58f0bc12f13),reraise exception raise security group driver reraise exception raise security group driver raise catch exception instead safely ignore result port rebound partial bug change id cherry pick commit,1
https://review.opendev.org/334272,Fix minor typo in security guide.,Fix minor typo in security guide. The word service was mispelled in security guide. Fixed this typo. Change-Id: I82a135b7c767690c0a639da552bdc2286c9ad43c,9927,Britt Houser,"[3, 7488, 9927, 11105, 16993, 20128]","['Jenkins', 'Jeffrey Zhang', 'Britt Houser', 'Swapnil Kulkarni', 'Hui Kang', 'Han Chao']",Fix minor typo in security guide. Fix minor typo in security guide. The word service was mispelled in security guide. Fixed this typo. Change-Id: I82a135b7c767690c0a639da552bdc2286c9ad43c,fix minor typo security guide fix minor typo security guide word service mispelle security guide fix typo change id,0
https://review.opendev.org/332991,Docs: Add developer guide for security role,Docs: Add developer guide for security role This patch adds detailed instructions for developers who are working on the security role. The patch also adds CentOS/RHEL 7 support to the run_tests.sh script. This is a backport of I0ab79f1e4abdb3deeca9b48da3b9e4f42be37980. A clean backport wasn't possible due to multi-os work done in Newton. Change-Id: Id5748681677ece9d683912b44a0b5f727397791c,538,Major Hayden,"[3, 538, 7353, 12402, 18784, 19814]","['Jenkins', 'Major Hayden', 'Kevin Carter', 'Robb Romans', 'Michael Carden', 'Travis Truman (automagically)']",Docs: Add developer guide for security role Docs: Add developer guide for security role This patch adds detailed instructions for developers who are working on the security role. The patch also adds CentOS/RHEL 7 support to the run_tests.sh script. This is a backport of I0ab79f1e4abdb3deeca9b48da3b9e4f42be37980. A clean backport wasn't possible due to multi-os work done in Newton. Change-Id: Id5748681677ece9d683912b44a0b5f727397791c,doc add developer guide security role doc add developer guide security role patch add detailed instruction developer work security role patch add centos rhel support script backport clean backport possible multi os work newton change id,0
https://review.opendev.org/332746,Add constraint for Security Group,Add constraint for Security Group Change-Id: I8b2918b1dc1ccef1723028680914a597580664dc,20559,Dmitriy Uvarenkov,"[3, 8399, 12363, 13009]","['Jenkins', 'Jay Dobies', 'Oleksii Chuprykov', 'Peter Razumovsky']",Add constraint for Security Group Add constraint for Security Group Change-Id: I8b2918b1dc1ccef1723028680914a597580664dc,add constraint security group add constraint security group change id,1
https://review.opendev.org/326669,Support ML2 option to enable security groups,"Support ML2 option to enable security groups Add support for the ML2 enable_security_group option under [securitygroup] in ml2_conf.ini. This option is set to True by default and will control whether or not ACLs are applied to ports and the port binding value for CAP_PORT_FILTER. Also, update devstack plugin to set enable_security_group based on Q_USE_SECGROUP and comment out firewall_driver since it isn't used by OVN. And finally, add the security group options to the neutron-ovn-db-sync-util command. Change-Id: I73ca9a34ea34f781cbec5680b44e98da309365bb Closes-Bug: #1588935",8410,Richard Theis,"[3, 105, 1561]","['Jenkins', 'Kyle Mestery', 'Russell Bryant']","Support ML2 option to enable security groups Support ML2 option to enable security groups Add support for the ML2 enable_security_group option under [securitygroup] in ml2_conf.ini. This option is set to True by default and will control whether or not ACLs are applied to ports and the port binding value for CAP_PORT_FILTER. Also, update devstack plugin to set enable_security_group based on Q_USE_SECGROUP and comment out firewall_driver since it isn't used by OVN. And finally, add the security group options to the neutron-ovn-db-sync-util command. Change-Id: I73ca9a34ea34f781cbec5680b44e98da309365bb Closes-Bug: #1588935",support option enable security group support option enable security group add support option securitygroup option set true default control acl apply port port bind value update devstack plugin set base comment ovn finally add security group option neutron ovn db sync util command change id close bug,1
https://review.opendev.org/328909,ICMP type & code validation while adding Security Group rules,"ICMP type & code validation while adding Security Group rules While adding new 'Security Group Rule' viz. 'Custom ICMP rule' when wrong ICMP 'type' or 'code' was given the errors it would show were 'Not a valid port number'; which is misleading. The errors should rather be 'Not a valid ICMP type' or 'Not a valid ICMP code'. Also for validating ICMP 'type' and 'code' there wasn't any dedicated functionality in 'oslo.utils/netutils' so the code for validating 'TCP ports' was used. TCP ports are in range 0 to 65535 while ICMP 'type' and 'code' are in range 0 to 255, so using 'TCP port validation' code is incorrect. When -1 is used in 'ICMP code' or 'ICMP type' that means any number 0 to 255 is valid. Here newer dedicated functionality of 'oslo.utils/netutils' is used for validating ICMP 'type' and ICMP 'code'. Change-Id: I8e227a0021d418294fa7b7756d58e39f2100850a Closes-Bug: #1511748 (cherry picked from commit edfde8b3f54cc4264d770e5fd49f07d164a85a28)",8674,Yves-Gwenael Bourhis,"[3, 841, 4264, 5623, 8040, 8674, 9576, 12281, 12826, 18930]","['Jenkins', 'Akihiro Motoki', 'Matthias Runge', 'David Lyle', 'Timur Sufiev', 'Yves-Gwenael Bourhis', 'Thai Tran', 'Itxaka', 'Rob Cresswell', 'Suraj Deshmukh']","ICMP type & code validation while adding Security Group rules ICMP type & code validation while adding Security Group rules While adding new 'Security Group Rule' viz. 'Custom ICMP rule' when wrong ICMP 'type' or 'code' was given the errors it would show were 'Not a valid port number'; which is misleading. The errors should rather be 'Not a valid ICMP type' or 'Not a valid ICMP code'. Also for validating ICMP 'type' and 'code' there wasn't any dedicated functionality in 'oslo.utils/netutils' so the code for validating 'TCP ports' was used. TCP ports are in range 0 to 65535 while ICMP 'type' and 'code' are in range 0 to 255, so using 'TCP port validation' code is incorrect. When -1 is used in 'ICMP code' or 'ICMP type' that means any number 0 to 255 is valid. Here newer dedicated functionality of 'oslo.utils/netutils' is used for validating ICMP 'type' and ICMP 'code'. Change-Id: I8e227a0021d418294fa7b7756d58e39f2100850a Closes-Bug: #1511748 (cherry picked from commit edfde8b3f54cc4264d770e5fd49f07d164a85a28)",icmp type code validation add security group rule icmp type code validation add security group rule add new security group rule viz custom icmp rule wrong icmp type code give error valid port number misleading error valid icmp type valid icmp code validate icmp type code dedicated functionality code validate tcp port tcp port range icmp type code range tcp port validation code incorrect icmp code icmp type mean number valid new dedicated functionality validate icmp type icmp code change id close bug cherry pick commit,4
https://review.opendev.org/331143,Disabling security groups is not needed,Disabling security groups is not needed Instead you can use port-security-enabled=False during port creation for service Change-Id: If880800379517bf1e7979d62b41a334e0f3520a9,10489,Bartosz Kupidura,"[3, 10489, 17730, 19561]","['Jenkins', 'Bartosz Kupidura', 'Maciej Relewicz', 'Jerzy Mikolajczak']",Disabling security groups is not needed Disabling security groups is not needed Instead you can use port-security-enabled=False during port creation for service Change-Id: If880800379517bf1e7979d62b41a334e0f3520a9,disable security group need disable security group need instead use port security enabled false port creation service change id,3
https://review.opendev.org/331105,Fixed inability to deploy if security groups are disabled,"Fixed inability to deploy if security groups are disabled Existing implementation of Neutron-based networking assumed that the neutron's security groups are used to manage VM accessibility. However there may exist environments with disabled security-group extension in Neutron and thus relying on something else to restrict the traffic. Murano could not operate in such environments since it always was attempting to create resources of type OS::Neutron::SecurityGroup and attach VMs' ports to this resource. This is addressed by introducing a new subclass of SecurityGroupManager - DummySecurityGroupManager, which actually does nothing but silently ignores the calls to create security rules. This new security manager is instantiated instead of NeutronSecurityGroupManager for Neutron-based networks in cases if the 'security-group' extension is not present in Neutron's configuration. If it is instantiated a warning message is reported to the end-user to notify them that security requirements of the application were ignored. Change-Id: Ia3bc6c17f9ca0a4b8bf8c272481760a8c81b27b7 Closes-bug: #1593253",8127,Alexander Tivelkov,"[3, 7226, 7821, 8127, 13149, 15168, 20773]","['Jenkins', 'Stan Lagun', 'Murano CI', 'Alexander Tivelkov', 'Dmytro Dovbii', 'Kirill Zaitsev', 'Valerii Kovalchuk']","Fixed inability to deploy if security groups are disabled Fixed inability to deploy if security groups are disabled Existing implementation of Neutron-based networking assumed that the neutron's security groups are used to manage VM accessibility. However there may exist environments with disabled security-group extension in Neutron and thus relying on something else to restrict the traffic. Murano could not operate in such environments since it always was attempting to create resources of type OS::Neutron::SecurityGroup and attach VMs' ports to this resource. This is addressed by introducing a new subclass of SecurityGroupManager - DummySecurityGroupManager, which actually does nothing but silently ignores the calls to create security rules. This new security manager is instantiated instead of NeutronSecurityGroupManager for Neutron-based networks in cases if the 'security-group' extension is not present in Neutron's configuration. If it is instantiated a warning message is reported to the end-user to notify them that security requirements of the application were ignored. Change-Id: Ia3bc6c17f9ca0a4b8bf8c272481760a8c81b27b7 Closes-bug: #1593253",fix inability deploy security group disabled fix inability deploy security group disabled exist implementation neutron base networking assume neutron security group manage vm accessibility exist environment disabled security group extension neutron rely restrict traffic murano operate environment attempt create resource type attach vm port resource address introduce new subclass securitygroupmanager dummysecuritygroupmanager actually silently ignore call create security rule new security manager instantiate instead neutronsecuritygroupmanager neutron base network case security group extension present neutron configuration instantiate warning message report end user notify security requirement application ignore change id close bug,1
https://review.opendev.org/327732,Update lists of skipped security role tasks,Update lists of skipped security role tasks The security role has fixes for V-38496 and V-38670 that will allow us to apply these configurations in the gate jobs. Change-Id: Iab369540c1cab0612490ad04fe4ba2e9bfff7028,538,Major Hayden,"[3, 538, 6816, 7414]","['Jenkins', 'Major Hayden', 'Jesse Pretorius', 'David Wilde']",Update lists of skipped security role tasks Update lists of skipped security role tasks The security role has fixes for V-38496 and V-38670 that will allow us to apply these configurations in the gate jobs. Change-Id: Iab369540c1cab0612490ad04fe4ba2e9bfff7028,update list skip security role task update list skip security role task security role fix allow apply configuration gate job change id,0
https://review.opendev.org/737262,Add security dashboard attributes,[WIP] Add security dashboard attributes Change-Id: Ic89c56e178b478a0c653b76a588c10aef037f318,11297,Nisha Agarwal,"[11076, 22271, 22348]","['Shivanand Tendulker', 'paresh', 'Zuul']",Add security dashboard attributes [WIP] Add security dashboard attributes Change-Id: Ic89c56e178b478a0c653b76a588c10aef037f318,add security dashboard attribute wip add security dashboard attribute change id,0
https://review.opendev.org/747803,Add security context template to prometheus-blackbox-exporter,Add security context template to prometheus-blackbox-exporter This change adds security context template at pod level to implement runAsUser flag This change adds security context template at container level to implement readOnly-fs flag Change-Id: Icbea3487c058d88188061d0d5a77458dce910884,29161,Rahul Khiyani,"[8898, 18511, 21420, 22348, 29144, 29161, 29298, 30777]","['Chris Wedgwood', 'Brian Wickersham', 'Gage Hugo', 'Zuul', 'PRATEEK REDDY DODDA', 'Rahul Khiyani', 'Jagan Mohan Kavva', 'Steven Fitzpatrick']",Add security context template to prometheus-blackbox-exporter Add security context template to prometheus-blackbox-exporter This change adds security context template at pod level to implement runAsUser flag This change adds security context template at container level to implement readOnly-fs flag Change-Id: Icbea3487c058d88188061d0d5a77458dce910884,add security context template prometheus blackbox exporter add security context template prometheus blackbox exporter change add security context template pod level implement runasuser flag change add security context template container level implement readonly fs flag change id,2
https://review.opendev.org/748021,Fix openscap security violation in pam-config rpm,"Fix openscap security violation in pam-config rpm Removed all ""nullok"" occurrences in ""ystem-auth.pamd"" file to fix ""Prevent Login to Accounts With Empty Password"" security violation found using openscap scan. Story: 2008037 Task: 40694 Change-Id: I84fd31dd262dcd3075b14acfcc03b43fb33181f0 Signed-off-by: Carmen Rata <carmen.rata@windriver.com>",31646,Carmen Rata,"[22348, 26026, 28431, 28642, 31646]","['Zuul', 'Greg Waines', 'Don Penney', 'Brent Rowsell', 'Carmen Rata']","Fix openscap security violation in pam-config rpm Fix openscap security violation in pam-config rpm Removed all ""nullok"" occurrences in ""ystem-auth.pamd"" file to fix ""Prevent Login to Accounts With Empty Password"" security violation found using openscap scan. Story: 2008037 Task: 40694 Change-Id: I84fd31dd262dcd3075b14acfcc03b43fb33181f0 Signed-off-by: Carmen Rata <carmen.rata@windriver.com>",fix openscap security violation pam config rpm fix openscap security violation pam config rpm remove nullok occurrence file fix prevent login account password security violation find openscap scan story task change id sign carman rata,0
https://review.opendev.org/325499,Docs: Add developer guide for security role,Docs: Add developer guide for security role This patch adds detailed instructions for developers who are working on the security role. Change-Id: I0ab79f1e4abdb3deeca9b48da3b9e4f42be37980,538,Major Hayden,"[3, 538, 6816, 10607, 12807, 17068, 18784]","['Jenkins', 'Major Hayden', 'Jesse Pretorius', 'Alexandra Settle', 'Steve Lewis (stevelle)', 'Jean-Philippe Evrard', 'Michael Carden']",Docs: Add developer guide for security role Docs: Add developer guide for security role This patch adds detailed instructions for developers who are working on the security role. Change-Id: I0ab79f1e4abdb3deeca9b48da3b9e4f42be37980,doc add developer guide security role doc add developer guide security role patch add detailed instruction developer work security role change id,0
https://review.opendev.org/249662,ICMP type & code validation while adding Security Group rules,"ICMP type & code validation while adding Security Group rules While adding new 'Security Group Rule' viz. 'Custom ICMP rule' when wrong ICMP 'type' or 'code' was given the errors it would show were 'Not a valid port number'; which is misleading. The errors should rather be 'Not a valid ICMP type' or 'Not a valid ICMP code'. Also for validating ICMP 'type' and 'code' there wasn't any dedicated functionality in 'oslo.utils/netutils' so the code for validating 'TCP ports' was used. TCP ports are in range 0 to 65535 while ICMP 'type' and 'code' are in range 0 to 255, so using 'TCP port validation' code is incorrect. Here newer dedicated functionality of 'oslo.utils/netutils' is used for validating ICMP 'type' and ICMP 'code'. Change-Id: I8e227a0021d418294fa7b7756d58e39f2100850a Closes-Bug: #1511748",18930,Suraj Deshmukh,"[3, 841, 4264, 5623, 6763, 7665, 8674, 9622, 10442, 11114, 12281, 12826, 17130, 18930]","['Jenkins', 'Akihiro Motoki', 'Matthias Runge', 'David Lyle', 'Liuqing Jing', 'Travis Tripp', 'Yves-Gwenael Bourhis', 'Cindy Lu', 'Masco Kaliyamoorthy', 'yalei wang', 'Itxaka', 'Rob Cresswell', 'melissaml', 'Suraj Deshmukh']","ICMP type & code validation while adding Security Group rules ICMP type & code validation while adding Security Group rules While adding new 'Security Group Rule' viz. 'Custom ICMP rule' when wrong ICMP 'type' or 'code' was given the errors it would show were 'Not a valid port number'; which is misleading. The errors should rather be 'Not a valid ICMP type' or 'Not a valid ICMP code'. Also for validating ICMP 'type' and 'code' there wasn't any dedicated functionality in 'oslo.utils/netutils' so the code for validating 'TCP ports' was used. TCP ports are in range 0 to 65535 while ICMP 'type' and 'code' are in range 0 to 255, so using 'TCP port validation' code is incorrect. Here newer dedicated functionality of 'oslo.utils/netutils' is used for validating ICMP 'type' and ICMP 'code'. Change-Id: I8e227a0021d418294fa7b7756d58e39f2100850a Closes-Bug: #1511748",icmp type code validation add security group rule icmp type code validation add security group rule add new security group rule viz custom icmp rule wrong icmp type code give error valid port number misleading error valid icmp type valid icmp code validate icmp type code dedicated functionality code validate tcp port tcp port range icmp type code range tcp port validation code incorrect new dedicated functionality validate icmp type icmp code change id close bug,4
